practice,stp,region,interval_start,population,appointments_scheduled,appointments_seen,inc_pt_otitis_media,inc_pt_sinusitis,inc_pt_sore_throat,inc_pt_insect_bites,inc_pt_shingles,inc_pt_impetigo,inc_pt_uuti,inc_pt_all_eligible
138,E54000062,South West,2023-08-01,1,0,0,1,1,1,1,0,1,1,1
349,E54000078,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
877,E54000086,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
945,E54000062,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
684,E54000042,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
541,E54000067,Missing,2023-08-01,1,0,0,1,0,0,1,0,1,0,1
511,E54000080,Missing,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
200,E54000079,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
727,E54000083,South East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
477,E54000060,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
518,E54000043,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
858,E54000025,Yorkshire and The Humber,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
758,E54000013,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
773,E54000006,North West,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
294,E54000031,North East,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
636,E54000073,East Midlands,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
959,E54000019,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
817,E54000070,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
462,E54000035,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
59,E54000014,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
451,E54000002,London,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
979,E54000020,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
73,E54000088,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
168,E54000056,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
888,E54000007,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
516,E54000003,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
151,E54000049,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
171,E54000007,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
50,E54000011,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
165,E54000016,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
253,E54000058,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
736,E54000042,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
410,E54000045,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
532,E54000086,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
967,E54000067,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
926,E54000089,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
769,E54000023,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
773,E54000069,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
817,E54000036,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
788,E54000096,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
75,E54000067,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
652,E54000036,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
707,E54000086,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
236,E54000032,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
382,E54000059,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
787,E54000021,Yorkshire and The Humber,2023-08-01,1,0,0,1,0,0,1,0,1,0,1
302,E54000033,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
389,E54000091,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
443,E54000010,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
979,E54000009,East,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
543,E54000097,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
351,E54000031,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
620,E54000000,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
551,E54000037,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
674,E54000094,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
541,E54000038,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
996,E54000003,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
759,E54000082,Missing,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
620,E54000085,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
780,E54000093,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
470,E54000074,South East,2023-08-01,1,0,0,0,1,1,1,0,1,0,1
922,E54000081,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
950,E54000035,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
700,E54000026,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
331,E54000034,South East,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
469,E54000021,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
849,E54000075,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
132,E54000019,East,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
250,E54000026,South East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
796,E54000000,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
272,E54000078,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
231,E54000048,West Midlands,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
996,E54000079,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
931,E54000067,South East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
87,E54000085,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
899,E54000038,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
925,E54000003,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
823,E54000000,East,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
629,E54000024,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
196,E54000041,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
56,E54000057,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
293,E54000024,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
243,E54000010,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
302,E54000025,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
371,E54000062,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
33,E54000011,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
101,E54000029,South West,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
648,E54000035,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
214,E54000072,London,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
55,E54000075,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
341,E54000090,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
806,E54000062,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
507,E54000007,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
388,E54000015,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
465,E54000091,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
524,E54000048,North West,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
383,E54000044,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
57,E54000017,London,2023-08-01,1,0,0,1,0,0,1,0,1,0,1
854,E54000034,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
855,E54000025,East Midlands,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
379,E54000075,West Midlands,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
128,E54000068,North East,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
192,E54000098,South East,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
503,E54000007,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
672,E54000081,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
43,E54000001,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
725,E54000077,West Midlands,2023-08-01,1,1,0,1,1,1,1,0,1,0,1
2,E54000039,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
791,E54000068,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
926,E54000051,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
504,E54000081,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
739,E54000094,South East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
34,E54000040,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
196,E54000029,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
451,E54000052,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
22,E54000045,East Midlands,2023-08-01,1,0,0,1,0,0,1,0,1,0,1
767,E54000054,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
548,E54000066,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
217,E54000071,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
680,E54000068,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
374,E54000092,East Midlands,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
883,E54000027,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
129,E54000060,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
182,E54000077,North East,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
281,E54000093,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
757,E54000066,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
337,E54000084,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
53,E54000024,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
351,E54000027,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
310,E54000075,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
820,E54000049,South West,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
983,E54000072,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
898,E54000084,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
302,E54000035,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
907,E54000089,East Midlands,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
442,E54000000,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
37,E54000024,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
692,E54000070,London,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
316,E54000030,South East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
174,E54000040,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
369,E54000081,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
961,E54000017,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
860,E54000084,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
735,E54000005,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
306,E54000083,South East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
282,E54000014,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
546,E54000077,Missing,2023-08-01,1,0,0,1,1,1,1,0,1,1,1
446,E54000074,Yorkshire and The Humber,2023-08-01,1,0,0,1,0,0,1,0,1,0,1
780,E54000066,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
188,E54000075,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
907,E54000092,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
359,E54000055,South West,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
764,E54000079,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
305,E54000029,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
832,E54000053,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
819,E54000059,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
811,E54000036,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
844,E54000004,Missing,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
589,E54000057,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
483,E54000052,North East,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
781,E54000040,East,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
704,E54000008,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
297,E54000047,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
954,E54000046,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
455,E54000019,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
136,E54000017,North East,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
144,E54000056,South West,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
740,E54000033,Missing,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
482,E54000044,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
292,E54000098,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
500,E54000065,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
362,E54000021,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
819,E54000070,Yorkshire and The Humber,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
833,E54000064,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
519,E54000068,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
554,E54000088,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
78,E54000022,South East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
802,E54000003,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
768,E54000065,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
150,E54000034,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
325,E54000021,South East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
905,E54000081,Missing,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
345,E54000031,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
422,E54000056,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
691,E54000095,South East,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
997,E54000074,South East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
888,E54000020,Missing,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
686,E54000099,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
362,E54000087,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
769,E54000030,North East,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
400,E54000047,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
213,E54000055,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
362,E54000018,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
621,E54000011,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
297,E54000002,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
723,E54000078,Missing,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
16,E54000042,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
320,E54000002,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
147,E54000067,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
26,E54000028,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
67,E54000008,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
965,E54000004,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
372,E54000034,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
100,E54000046,Yorkshire and The Humber,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
102,E54000019,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
345,E54000022,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
557,E54000063,South East,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
109,E54000061,South East,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
259,E54000093,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
497,E54000055,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
70,E54000001,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
328,E54000088,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
895,E54000054,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
819,E54000092,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
50,E54000062,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
564,E54000082,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
958,E54000083,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
271,E54000044,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
449,E54000045,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
356,E54000048,Missing,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
31,E54000039,East Midlands,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
211,E54000075,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
223,E54000027,East,2023-08-01,1,0,1,0,1,1,1,1,1,0,1
373,E54000071,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
690,E54000047,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
97,E54000087,East Midlands,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
299,E54000044,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
143,E54000002,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
715,E54000080,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
14,E54000027,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
822,E54000092,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
601,E54000017,London,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
317,E54000059,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
196,E54000091,South East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
300,E54000078,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
858,E54000068,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
665,E54000009,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
577,E54000099,South West,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
552,E54000045,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
471,E54000093,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
44,E54000081,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
316,E54000052,South East,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
517,E54000075,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
782,E54000086,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
515,E54000079,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
940,E54000051,Missing,2023-08-01,1,0,0,1,1,1,1,0,1,1,1
964,E54000021,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
857,E54000074,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
351,E54000049,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
136,E54000057,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
506,E54000077,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
772,E54000045,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
78,E54000026,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
866,E54000067,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
432,E54000018,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
903,E54000011,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
391,E54000042,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
500,E54000047,Missing,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
205,E54000008,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
97,E54000031,East Midlands,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
92,E54000081,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
0,E54000025,North East,2023-08-01,1,0,0,1,0,0,1,0,1,0,1
711,E54000027,Missing,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
124,E54000089,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
245,E54000017,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
898,E54000022,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
425,E54000000,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
593,E54000073,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
43,E54000040,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
22,E54000008,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
609,E54000030,South East,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
60,E54000000,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
362,E54000071,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
199,E54000028,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
575,E54000093,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
588,E54000050,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
278,E54000008,Yorkshire and The Humber,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
182,E54000063,Missing,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
772,E54000084,London,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
511,E54000023,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
943,E54000058,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
298,E54000022,South East,2023-08-01,1,0,0,1,0,0,1,0,1,0,1
156,E54000051,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
447,E54000011,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
995,E54000016,South West,2023-08-01,1,0,0,1,0,0,1,0,1,0,1
982,E54000005,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
451,E54000060,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
140,E54000056,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
947,E54000019,South West,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
559,E54000077,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
833,E54000072,Missing,2023-08-01,1,0,0,1,0,0,1,0,1,0,1
260,E54000025,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
463,E54000088,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
350,E54000069,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
335,E54000076,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
611,E54000061,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
61,E54000079,North West,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
33,E54000051,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
189,E54000007,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
214,E54000062,South West,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
635,E54000080,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
376,E54000032,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
415,E54000081,West Midlands,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
115,E54000009,Missing,2023-08-01,1,0,0,1,1,1,1,0,1,0,1
742,E54000083,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
105,E54000014,Yorkshire and The Humber,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
962,E54000064,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
956,E54000063,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
17,E54000003,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
40,E54000061,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
841,E54000080,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
984,E54000000,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
19,E54000093,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
337,E54000047,South West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
173,E54000094,North West,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
48,E54000037,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
436,E54000087,East,2023-08-01,1,0,0,1,0,1,1,0,1,0,1
570,E54000057,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
710,E54000068,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
458,E54000098,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
237,E54000089,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
228,E54000084,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
319,E54000076,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
622,E54000056,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
601,E54000074,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
864,E54000025,London,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
156,E54000030,Missing,2023-08-01,1,0,1,1,0,1,1,0,1,0,1
23,E54000066,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
304,E54000085,London,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
92,E54000058,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
897,E54000083,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
559,E54000028,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
545,E54000050,East Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
410,E54000033,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
550,E54000031,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
337,E54000020,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
123,E54000010,North East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
81,E54000030,Missing,2023-08-01,1,0,0,1,1,1,1,0,1,1,1
299,E54000006,East,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
423,E54000061,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
120,E54000069,Missing,2023-08-01,1,0,0,0,1,1,1,1,1,0,1
201,E54000074,West Midlands,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
698,E54000000,North West,2023-08-01,1,0,0,0,1,1,1,1,1,1,1
